Location,Index Year,Breakdown,Characteristic,Rank,z_rate,z_oppshare,z_startup_den,norm_rate,norm_opp,norm_density,year_CPS,OppShare_New_Entrp,Rate_New_Entrp,startup_index,year_BDS,startup_density,Composition_of_New_Entrp,rank_last_y,rank_diff,index_last_y,index_diff,Location_name,Category,OppShare_New_Entrp_web,Rate_New_Entrp_web,location_category,index_diff_text,dataset
53,2008,,,19,-2.75229,-2.87709,1.56822,30.43478,0,52.65426,2007,0.6957,0.0024,,2005,112.82,,9,-10,0.23,-1.58,Washington,Large,6.957,240,the state of,a large decrease,State Profile
53,2011,,,14,-2.29358,-1.56425,0.62867,24.24242,58.21445,72.91302,2010,0.7427,0.0025,,2008,101.94,,15,1,-1.11,0.03,Washington,Large,7.427,250,the state of,basically no changes ,State Profile
53,2000,,,3,-0.45872,3.18436,2.00777,58.33333,92.28296,69.07966,1999,0.9127,0.0029,,1997,117.91,,7,4,1.24,0.34,Washington,Large,9.127,290,the state of,a slight increase,State Profile
53,1981,,,,,,7.24352,,,95.30863,1980,,,,1978,178.53999,,,,,,Washington,Large,,,the state of,.,State Profile
53,1992,,,,,,1.9456,,,56.04066,1991,,,,1989,117.19,,,,,,Washington,Large,,,the state of,.,State Profile
53,2003,,,9,-1.37615,0.56145,0.90846,44,38.86966,64.61243,2002,0.8188,0.0027,,2000,105.18,,4,-5,1.21,-1.18,Washington,Large,8.188,270,the state of,a large decrease,State Profile
53,2002,,,4,0,2.15084,1.47237,64,69.65021,69.92073,2001,0.8757,0.003,,1999,111.71,,4,0,1.3,-0.09,Washington,Large,8.757,300,the state of,basically no changes ,State Profile
54,1997,,,,,,-0.24525,,,13.46724,1996,,,,1994,91.82,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2013,,,25,-5.50459,0.56983,-3.77375,0,58.58714,0,2012,0.8191,0.0018,,2010,50.96,,23,-2,-2,-0.9,West Virginia,Small,8.191,180,the state of,a slight decrease,State Profile
54,2012,,,23,-3.66972,1.00559,-3.33592,0,83.54361,0,2011,0.8347,0.0022,,2009,56.03,,24,1,-2.03,0.03,West Virginia,Small,8.347,220,the state of,basically no changes ,State Profile
54,1986,,,,,,-0.12263,,,2.90163,1985,,,,1983,93.24,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1981,,,,,,2.6019,,,14.40297,1980,,,,1978,124.79,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2006,,,22,-4.12844,2.13408,-1.85233,11.36364,73.93321,7.38126,2005,0.8751,0.0021,,2003,73.21,,21,-1,-1.22,-0.06,West Virginia,Small,8.751,210,the state of,basically no changes ,State Profile
54,1996,,,,,,-0.55786,,,12.73003,1995,,,,1993,88.2,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1994,,,,,,-0.22539,,,18.9603,1993,,,,1991,92.05,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1985,,,,,,1.22798,,,19.23469,1984,,,,1982,108.88,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1990,,,,,,1.50432,,,27.44849,1989,,,,1987,112.08,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1991,,,,,,0.46373,,,30.09066,1990,,,,1988,100.03,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2002,,,24,-5.9633,-0.75978,-1.05268,8.10811,23.46263,17.40175,2001,0.7715,0.0017,,1999,82.47,,23,-1,-1.13,-1.46,West Virginia,Small,7.715,170,the state of,a large decrease,State Profile
54,2003,,,24,-6.88073,-0.59776,-1.43092,5.12821,24.97696,10.34778,2002,0.7773,0.0015,,2000,78.09,,24,0,-2.59,-0.38,West Virginia,Small,7.773,150,the state of,a slight decrease,State Profile
54,2011,,,24,-3.66972,0.03911,-2.47237,0,61.90264,0,2010,0.8001,0.0022,,2008,66.03,,22,-2,-1.12,-0.91,West Virginia,Small,8.001,220,the state of,a slight decrease,State Profile
54,2000,,,23,-5.50459,0.86034,-0.23402,5,64.00523,18.2989,1999,0.8295,0.0018,,1997,91.95,,22,-1,-1.06,-0.57,West Virginia,Small,8.295,180,the state of,a slight decrease,State Profile
54,2007,,,24,-5.04587,2.25419,-1.31693,4.87805,92.17911,4.99283,2006,0.8794,0.0019,,2004,79.41,,22,-2,-1.28,-0.09,West Virginia,Small,8.794,190,the state of,basically no changes ,State Profile
54,2016,,,25,-4.12844,-0.31006,-3.7418,9.375,38.11475,0,2015,0.7876,0.0021,,2013,51.33,,25,0,-2.8,0.07,West Virginia,Small,7.876,210,the state of,basically no changes ,State Profile
54,1998,,,,,,0.30311,,,23.40131,1997,,,,1995,98.17,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2010,,,22,-5.04587,3.64525,-1.97409,0,99.07877,0,2009,0.9292,0.0019,,2007,71.8,,23,1,-1.28,0.16,West Virginia,Small,9.292,190,the state of,basically no changes ,State Profile
54,1993,,,,,,0.15544,,,25.5069,1992,,,,1990,96.46,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1999,,,22,-5.04587,2.17319,-0.29793,2.38095,90.68945,17.01344,1998,0.8765,0.0019,,1996,91.21,,,,,,West Virginia,Small,8.765,190,the state of,.,State Profile
54,1983,,,,,,1.02763,,,12.33022,1982,,,,1980,106.56,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2001,,,23,-4.12844,1.45531,-0.71762,15.78947,66.72343,11.26625,2000,0.8508,0.0021,,1998,86.35,,23,0,-1.63,0.5,West Virginia,Small,8.508,210,the state of,a slight increase,State Profile
54,2017,,,23,-4.12844,1.61732,-3.7582,4,65.88878,0,2016,0.8566,0.0021,,2014,51.14,,25,2,-2.73,0.64,West Virginia,Small,8.566,210,the state of,a slight increase,State Profile
54,1992,,,,,,-0.01986,,,21.25345,1991,,,,1989,94.43,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1984,,,,,,0.73748,,,16.04837,1983,,,,1981,103.2,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2009,,,23,-6.88073,4.07821,-1.03541,0,100,4.83098,2008,0.9447,0.0015,,2006,82.67,,23,0,-1.51,0.23,West Virginia,Small,9.447,150,the state of,basically no changes ,State Profile
54,1995,,,,,,-0.47755,,,18.0451,1994,,,,1992,89.13,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1988,,,,,,1.32642,,,21.05144,1987,,,,1985,110.02,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,1989,,,,,,1.07686,,,22.52392,1988,,,,1986,107.13,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2005,,,21,-4.58716,2.5419,-1.60104,11.62791,83.79521,9.60344,2004,0.8897,0.002,,2002,76.12,,24,3,-2.59,1.37,West Virginia,Small,8.897,200,the state of,a large increase,State Profile
54,1980,,,,,,4.75043,,,15.74782,1979,,,,1977,149.67,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2014,,,22,-4.12844,1.64246,-3.29447,6.66667,67.22455,0,2013,0.8575,0.0021,,2011,56.51,,25,3,-2.9,0.97,West Virginia,Small,8.575,210,the state of,a slight increase,State Profile
54,1982,,,,,,2.23575,,,17.34971,1981,,,,1979,120.55,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2008,,,23,-6.42202,2.80447,-0.90674,0,100,10.46336,2007,0.8991,0.0016,,2005,84.16,,24,1,-1.37,-0.14,West Virginia,Small,8.991,160,the state of,basically no changes ,State Profile
54,2004,,,24,-5.9633,0.33799,-2.14335,5.88235,51.30695,5.4609,2003,0.8108,0.0017,,2001,69.84,,24,0,-2.97,0.38,West Virginia,Small,8.108,170,the state of,a slight increase,State Profile
54,1987,,,,,,1.27202,,,8.98977,1986,,,,1984,109.39,,,,,,West Virginia,Small,,,the state of,.,State Profile
54,2015,,,25,-4.58716,-0.63687,-3.18653,5.55555,39.2755,0,2014,0.7759,0.002,,2012,57.76,,22,-3,-1.93,-0.87,West Virginia,Small,7.759,200,the state of,a slight decrease,State Profile
55,1998,,,,,,-0.2867,,,11.06322,1997,,,,1995,91.34,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,1982,,,,,,1.34974,,,8.37204,1981,,,,1979,110.29,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,1986,,,,,,-0.40069,,,0,1985,,,,1983,90.02,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2000,,,23,-4.12844,1.24581,-0.5095,25,60.40422,6.83324,1999,0.8433,0.0021,,1997,88.76,,23,0,-1.07,-0.06,Wisconsin,Large,8.433,210,the state of,basically no changes ,State Profile
55,1995,,,,,,-0.66408,,,12.05772,1994,,,,1992,86.97,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2003,,,7,0.91743,0.66201,-1.17358,64,40.94579,6.57198,2002,0.8224,0.0032,,2000,81.07,,13,6,-0.18,0.32,Wisconsin,Large,8.224,320,the state of,a slight increase,State Profile
55,1992,,,,,,-0.16235,,,7.37639,1991,,,,1989,92.78,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2005,,,19,-0.91743,-2.57263,-1.11226,50,24.76427,5.32155,2004,0.7066,0.0028,,2002,81.78,,22,3,-1.7,0.17,Wisconsin,Large,7.066,280,the state of,basically no changes ,State Profile
55,1999,,,23,-3.21101,0.50279,-0.49136,21.42857,39.67364,12.37521,1998,0.8167,0.0023,,1996,88.97,,,,,,Wisconsin,Large,8.167,230,the state of,.,State Profile
55,1993,,,,,,-0.3791,,,7.51894,1992,,,,1990,90.27,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2006,,,15,0,-1.74581,-1.44905,48,36.13586,2.93296,2005,0.7362,0.003,,2003,77.88,,19,4,-1.53,0.47,Wisconsin,Large,7.362,300,the state of,a slight increase,State Profile
55,2007,,,14,0,-0.01955,-1.38601,54.54546,49.34887,1.53545,2006,0.798,0.003,,2004,78.61,,15,1,-1.06,0.59,Wisconsin,Large,7.98,300,the state of,a slight increase,State Profile
55,1984,,,,,,0.10363,,,5.78194,1983,,,,1981,95.86,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,1994,,,,,,-0.48187,,,19.07873,1993,,,,1991,89.08,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2014,,,22,-5.04587,-0.37151,-3.14335,4.16667,70.33268,0,2013,0.7854,0.0019,,2011,58.26,,22,0,-2.83,-0.02,Wisconsin,Large,7.854,190,the state of,basically no changes ,State Profile
55,2017,,,25,-4.12844,-3.76536,-3.06736,16,0,4.17172,2016,0.6639,0.0021,,2014,59.14,,25,0,-3.25,-0.4,Wisconsin,Large,6.639,210,the state of,a slight decrease,State Profile
55,2009,,,19,-2.75229,0.42179,-0.87824,25.80645,48.07692,8.1081,2008,0.8138,0.0024,,2006,84.49,,14,-5,-0.47,-0.6,Wisconsin,Large,8.138,240,the state of,a slight decrease,State Profile
55,2016,,,25,-5.04587,-1.58659,-3.10449,4.7619,31.94387,0,2015,0.7419,0.0019,,2013,58.71,,25,0,-3.83,0.58,Wisconsin,Large,7.419,190,the state of,a slight increase,State Profile
55,2015,,,25,-5.9633,-2.42737,-3.10017,0,10.92977,0,2014,0.7118,0.0017,,2012,58.76,,22,-3,-2.85,-0.98,Wisconsin,Large,7.118,170,the state of,a slight decrease,State Profile
55,1985,,,,,,0.02073,,,2.73096,1984,,,,1982,94.9,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,1996,,,,,,-0.32815,,,19.3128,1995,,,,1993,90.86,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2002,,,13,-0.91743,1.46369,-1.08117,56,56.99588,2.94451,2001,0.8511,0.0028,,1999,82.14,,14,1,0.18,-0.36,Wisconsin,Large,8.511,280,the state of,a slight decrease,State Profile
55,2011,,,22,-3.66972,0.08101,-2.10276,15.15151,85.31983,3.42706,2010,0.8016,0.0022,,2008,70.31,,17,-5,-1.34,-0.56,Wisconsin,Large,8.016,220,the state of,a slight decrease,State Profile
55,2013,,,22,-4.58716,-0.60614,-3.28843,7.69231,84.96209,0,2012,0.777,0.002,,2010,56.58,,23,1,-2.5,-0.33,Wisconsin,Large,7.77,200,the state of,a slight decrease,State Profile
55,1989,,,,,,-0.22366,,,0,1988,,,,1986,92.07,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,1981,,,,,,2.90069,,,26.32373,1980,,,,1978,128.25,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,1987,,,,,,1.22971,,,5.83408,1986,,,,1984,108.9,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,1980,,,,,,3.98964,,,17.89075,1979,,,,1977,140.86,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2010,,,17,-2.29358,-0.2514,-1.48705,29.03226,61.92571,10.4608,2009,0.7897,0.0025,,2007,77.44,,19,2,-1.07,-0.27,Wisconsin,Large,7.897,250,the state of,a slight decrease,State Profile
55,2008,,,14,-0.45872,0.06983,-1.019,52.17391,62.94749,6.55486,2007,0.8012,0.0029,,2005,82.86,,14,0,-0.47,0,Wisconsin,Large,8.012,290,the state of,basically no changes ,State Profile
55,1991,,,,,,-0.08895,,,0,1990,,,,1988,93.63,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2004,,,22,-1.37615,-2.09218,-1.64508,41.66666,10.29633,0.59604,2003,0.7238,0.0027,,2001,75.61,,7,-15,0.14,-1.84,Wisconsin,Large,7.238,270,the state of,a large decrease,State Profile
55,1997,,,,,,-0.30743,,,21.03049,1996,,,,1994,91.1,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2012,,,23,-2.75229,-1.84357,-2.9171,23.07692,68.29837,5.85694,2011,0.7327,0.0024,,2009,60.88,,22,-1,-1.9,-0.6,Wisconsin,Large,7.327,240,the state of,a slight decrease,State Profile
55,1990,,,,,,1.27547,,,3.87733,1989,,,,1987,109.43,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,2001,,,14,-0.91743,2.12849,-0.67444,52,65.93285,7.09571,2000,0.8749,0.0028,,1998,86.85,,23,9,-1.13,1.31,Wisconsin,Large,8.749,280,the state of,a large increase,State Profile
55,1983,,,,,,0.55095,,,7.11806,1982,,,,1980,101.04,,,,,,Wisconsin,Large,,,the state of,.,State Profile
55,1988,,,,,,0.65285,,,0,1987,,,,1985,102.22,,,,,,Wisconsin,Large,,,the state of,.,State Profile
56,2007,,,4,4.58716,2.21788,-0.05181,56.09756,91.40298,26.01147,2006,0.8781,0.004,,2004,94.06,,4,0,2.64,-0.39,Wyoming,Small,8.781,400,the state of,a slight decrease,State Profile
56,1999,,,12,3.21101,0.25698,1.66839,45.23809,50.26517,53.45712,1998,0.8079,0.0037,,1996,113.98,,,,,,Wyoming,Small,8.079,370,the state of,.,State Profile
56,2017,,,3,6.88073,1.82402,-2.05009,100,69.56306,34.56833,2016,0.864,0.0045,,2014,70.92,,3,0,1.64,0.58,Wyoming,Small,8.64,450,the state of,a slight increase,State Profile
56,1982,,,,,,6.96287,,,72.47003,1981,,,,1979,175.28999,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1996,,,,,,0.99395,,,46.82224,1995,,,,1993,106.17,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2009,,,5,1.83486,2.34358,1.26166,54.28571,71.51376,41.23442,2008,0.8826,0.0034,,2006,109.27,,4,-1,2.31,-0.5,Wyoming,Small,8.826,340,the state of,a slight decrease,State Profile
56,2003,,,5,2.29358,3.61732,0.31434,56.41026,94.51613,39.27294,2002,0.9282,0.0035,,2000,98.3,,2,-3,2.77,-0.69,Wyoming,Small,9.282,350,the state of,a slight decrease,State Profile
56,1995,,,,,,0.42142,,,38.64265,1994,,,,1992,99.54,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1984,,,,,,5.26684,,,87.32164,1983,,,,1981,155.64999,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2016,,,3,4.12844,2.68436,-1.89983,65.625,93.03278,38.60634,2015,0.8948,0.0039,,2013,72.66,,7,4,0.63,1.01,Wyoming,Small,8.948,390,the state of,a slight increase,State Profile
56,2013,,,21,-3.66972,0.86592,-2.22884,14.81481,63.07106,33.25897,2012,0.8297,0.0022,,2010,68.85,,15,-6,-1.16,-0.52,Wyoming,Small,8.297,220,the state of,a slight decrease,State Profile
56,2010,,,5,2.29358,2.21508,0.67012,59.25926,75.49516,44.49934,2009,0.878,0.0035,,2007,102.42,,5,0,1.81,-0.08,Wyoming,Small,8.78,350,the state of,basically no changes ,State Profile
56,1989,,,,,,0.71503,,,17.10629,1988,,,,1986,102.94,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2002,,,2,5.50459,2.55866,0.24007,75.67567,79.65942,36.31998,2001,0.8903,0.0042,,1999,97.44,,4,2,3.32,-0.55,Wyoming,Small,8.903,420,the state of,a slight decrease,State Profile
56,2008,,,4,4.58716,1.84916,0.49741,77.41936,80.13937,32.82001,2007,0.8649,0.004,,2005,100.42,,4,0,2.25,0.06,Wyoming,Small,8.649,400,the state of,basically no changes ,State Profile
56,1992,,,,,,-0.50604,,,12.62642,1991,,,,1989,88.8,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2011,,,12,-0.91743,0.40782,-0.15026,23.07692,67.79813,43.80192,2010,0.8133,0.0028,,2008,92.92,,5,-7,1.73,-1.95,Wyoming,Small,8.133,280,the state of,a large decrease,State Profile
56,1981,,,,,,6.9171,,,63.2304,1980,,,,1978,174.75999,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1988,,,,,,1.9266,,,28.89215,1987,,,,1985,116.97,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2006,,,4,5.9633,1.98324,-0.02504,61.36364,71.42857,34.54429,2005,0.8697,0.0043,,2003,94.37,,3,-1,2.45,0.19,Wyoming,Small,8.697,430,the state of,basically no changes ,State Profile
56,1993,,,,,,0.05613,,,23.54745,1992,,,,1990,95.31,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1983,,,,,,5.37824,,,71.83183,1982,,,,1980,156.94,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1987,,,,,,2.59326,,,24.18795,1986,,,,1984,124.69,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1985,,,,,,4.97064,,,63.45918,1984,,,,1982,152.22,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2005,,,3,3.66972,2.47486,1.1943,53.48837,82.66792,54.33191,2004,0.8873,0.0038,,2002,108.49,,6,3,1.36,1.09,Wyoming,Small,8.873,380,the state of,a large increase,State Profile
56,1986,,,,,,2.91883,,,34.05875,1985,,,,1983,128.46001,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1980,,,,,,8.91105,,,59.5797,1979,,,,1977,197.85001,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2015,,,7,0.91743,2.46369,-1.47668,38.88889,92.18303,42.19049,2014,0.8869,0.0032,,2012,77.56,,10,3,-0.16,0.79,Wyoming,Small,8.869,320,the state of,a slight increase,State Profile
56,1998,,,,,,1.17789,,,38.93575,1997,,,,1995,108.3,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1997,,,,,,1.51986,,,47.11887,1996,,,,1994,112.26,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1994,,,,,,0.36356,,,31.10201,1993,,,,1991,98.87,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,1991,,,,,,-0.14421,,,17.8173,1990,,,,1988,92.99,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2014,,,10,-1.37615,2.53073,-1.64335,26.66667,82.00837,38.03461,2013,0.8893,0.0027,,2011,75.63,,21,11,-1.68,1.52,Wyoming,Small,8.893,270,the state of,a large increase,State Profile
56,2012,,,15,-2.29358,0.15922,-1.34024,14.28571,66.92265,44.35701,2011,0.8044,0.0025,,2009,79.14,,12,-3,-0.22,-0.94,Wyoming,Small,8.044,250,the state of,a slight decrease,State Profile
56,2001,,,4,7.33945,1.64246,0.97755,81.57895,69.00545,38.13827,2000,0.8575,0.0046,,1998,105.98,,7,3,2.05,1.27,Wyoming,Small,8.575,460,the state of,a large increase,State Profile
56,2004,,,6,1.83486,2.48045,-0.22453,55.88235,79.94772,37.81855,2003,0.8875,0.0034,,2001,92.06,,5,-1,2.08,-0.72,Wyoming,Small,8.875,340,the state of,a slight decrease,State Profile
56,1990,,,,,,1.05613,,,20.12419,1989,,,,1987,106.89,,,,,,Wyoming,Small,,,the state of,.,State Profile
56,2000,,,7,5.50459,-0.36592,1.00691,65,44.85166,38.63573,1999,0.7856,0.0042,,1997,106.32,,12,5,1.71,0.34,Wyoming,Small,7.856,420,the state of,a slight increase,State Profile
12060,2013,,,9,7.33945,-2.69553,-0.28929,71.42857,54.02016,63.73576,2012,0.7022,0.0046,,2010,91.31,,3,-6,2.97,-1.52,Atlanta-Sandy Springs-Marietta,MSA,7.022,460,the metropolitan area of,a large decrease,Metro Profile
12060,2016,,,15,3.21101,-2.65642,-0.26684,54,25.32915,58.57595,2015,0.7036,0.0037,,2013,91.57,,14,-1,0.08,0.02,Atlanta-Sandy Springs-Marietta,MSA,7.036,370,the metropolitan area of,basically no changes ,Metro Profile
12060,2015,,,14,3.21101,-3.02514,0.04059,55.81395,29.02916,64.20585,2014,0.6904,0.0037,,2012,95.13,,17,3,-0.59,0.67,Atlanta-Sandy Springs-Marietta,MSA,6.904,370,the metropolitan area of,a slight increase,Metro Profile
12060,1990,,,,,,4.82988,,,73.26791,1989,,,,1987,150.59,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2009,,,,11.92661,,2.78843,100,,61.31911,2008,,0.0056,,2006,126.95,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,560,the metropolitan area of,.,Metro Profile
12060,2000,,,,,,3.27029,,,61.91663,1999,,,,1997,132.53,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1995,,,,,,3.1209,,,68.30077,1994,,,,1992,130.8,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1985,,,,,,3.82297,,,54.21316,1984,,,,1982,138.92999,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2010,,,,12.38532,,2.45941,88,,66.96158,2009,,0.0057,,2007,123.14,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,570,the metropolitan area of,.,Metro Profile
12060,2005,,,,,,2.443,,,57.55184,2004,,,,2002,122.95,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2004,,,,,,1.85147,,,60.61892,2003,,,,2001,116.1,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2001,,,,,,3.29534,,,64.80798,2000,,,,1998,132.82001,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1999,,,,,,3.47064,,,73.41371,1998,,,,1996,134.85001,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1989,,,,,,5.06736,,,81.53254,1988,,,,1986,153.34,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2011,,,1,13.76147,-0.29609,1.61313,95.74468,54.8854,66.04768,2010,0.7881,0.006,,2008,113.34,,,,,,Atlanta-Sandy Springs-Marietta,MSA,7.881,600,the metropolitan area of,.,Metro Profile
12060,1984,,,,,,3.56563,,,25.95169,1983,,,,1981,135.95,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1996,,,,,,3.26598,,,72.26221,1995,,,,1993,132.48,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2002,,,,,,2.83679,,,61.98681,2001,,,,1999,127.51,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2017,,,12,5.9633,-1.22346,-0.40846,71.11111,27.96908,53.7037,2016,0.7549,0.0043,,2014,89.93,,15,3,0.1,1.34,Atlanta-Sandy Springs-Marietta,MSA,7.549,430,the metropolitan area of,a large increase,Metro Profile
12060,1981,,,,,,5.81952,,,57.78775,1980,,,,1978,162.05,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1992,,,,,,3.07254,,,61.41209,1991,,,,1989,130.24001,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2003,,,,,,2.44646,,,60.46812,2002,,,,2000,122.99,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1982,,,,,,4.61226,,,47.55875,1981,,,,1979,148.07001,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1986,,,,,,3.56045,,,66.02088,1985,,,,1983,135.89,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,2006,,,,,,2.24611,,,55.93019,2005,,,,2003,120.67,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1980,,,,,,7.86183,,,61.13598,1979,,,,1977,185.7,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1998,,,,,,3.60881,,,71.36981,1997,,,,1995,136.45,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
12060,1988,,,,,,5.25475,,,72.21063,1987,,,,1985,155.50999,,,,,,Atlanta-Sandy Springs-Marietta,MSA,,,the metropolitan area of,.,Metro Profile
